date,tickets
1713-10-07,2499
1713-10-08,672
1713-10-09,904
1713-10-10,364
1713-10-11,692
1713-10-12,388
1713-10-13,696
1713-10-14,1488
1713-10-16,674
1713-10-17,326
1713-10-18,592
1713-10-19,1052
1713-10-20,255
1713-10-21,1096
1713-10-22,1980
1713-10-23,720
1713-10-24,812
1713-10-25,732
1713-10-26,1126
1713-10-27,512
1713-10-28,2492
1713-10-29,841
1713-10-30,544
1713-10-31,2010
1713-11-02,964
1713-11-03,890
1713-11-04,946
1713-11-05,974
1713-11-06,1086
1713-11-07,968
1713-11-08,1492
1713-11-10,1012
1713-11-11,1168
1713-11-12,2124
1713-11-13,782
1713-11-14,1108
1713-11-15,1140
1713-11-16,1286
1713-11-17,408
1713-11-18,1308
1713-11-19,2022
1713-11-20,508
1713-11-21,1022
1713-11-22,1012
1713-11-23,1346
1713-11-24,2270
1713-11-25,654
1713-11-26,2290
1713-11-27,626
1713-11-28,1772
1713-11-29,836
1713-11-30,2176
1713-12-01,520
1713-12-02,924
1713-12-03,622
1713-12-04,1466
1713-12-05,418
1713-12-06,329
1713-12-07,1062
1713-12-09,1592
1713-12-10,2146
1713-12-11,1444
1713-12-12,700
1713-12-13,520
1713-12-14,1156
1713-12-15,730
1713-12-16,1208
1713-12-17,2216
1713-12-18,497
1713-12-19,674
1713-12-20,712
1713-12-21,2048
1713-12-22,163
1713-12-23,2160
1713-12-26,1900
1713-12-27,1147
1713-12-28,1302
1713-12-29,778
1713-12-30,434
1713-12-31,1768
1714-01-01,1017
1714-01-03,1128
1714-01-04,754
1714-01-05,241
1714-01-06,2030
1714-01-07,1716
1714-01-08,1204
1714-01-09,554
1714-01-11,1246
1714-01-12,232
1714-01-13,611
1714-01-14,2106
1714-01-15,1152
1714-01-16,1036
1714-01-17,510
1714-01-18,902
1714-01-19,333
1714-01-20,2272
1714-01-21,2260
1714-01-22,926
1714-01-23,1640
1714-01-24,1164
1714-01-25,1516
1714-01-26,698
1714-01-27,1514
1714-01-28,2126
1714-01-29,604
1714-01-30,704
1714-01-31,926
1714-02-01,488
1714-02-03,287
1714-02-04,1378
1714-02-05,234
1714-02-06,154
1714-02-07,778
1714-02-08,548
1714-02-09,430
1714-02-10,698
1714-02-11,2202
1714-02-12,1174
1714-02-13,958
1714-02-14,306
1714-02-15,420
1714-02-16,480
1714-02-18,1044
1714-02-19,848
1714-02-20,238
1714-02-21,155
1714-02-22,378
1714-02-23,386
1714-02-24,2216
1714-02-25,2150
1714-02-26,1902
1714-02-27,324
1714-02-28,1262
1714-03-01,245
1714-03-02,874
1714-03-04,1818
1714-03-05,720
1714-03-06,576
1714-03-07,802
1714-03-08,678
1714-03-09,514
1714-03-10,1088
1714-03-11,1073
1714-03-12,920
1714-03-13,378
1714-03-14,1776
1714-03-15,576
1714-03-16,1266
1714-03-17,1908
1714-04-10,1796
1714-04-11,1068
1714-04-12,1138
1714-04-13,866
1714-04-14,1528
1714-04-15,1958
1714-04-16,980
1714-04-17,931
1714-04-18,730
1714-04-19,643
1714-04-20,436
1714-04-21,1000
1714-04-22,412
1714-04-23,618
1714-04-24,508
1714-04-25,1664
1714-04-27,1448
1714-06-30,418
1716-01-01,700
1716-01-11,702
1718-02-25,484
1721-03-05,308
1721-04-21,802
1721-04-22,157
1721-04-23,842
1721-04-24,66
1721-04-25,204
1721-04-26,191
1721-04-27,602
1721-04-28,194
1721-04-29,462
1721-04-30,473
1721-05-01,1358
1721-05-02,130
1721-05-03,598
1721-05-04,1118
1721-05-05,99
1721-05-06,128
1721-05-07,898
1721-05-08,843
1721-05-09,97
1721-05-11,276
1721-05-12,628
1721-05-13,72
1721-05-14,559
1721-05-15,61
1721-05-16,368
1721-05-18,671
1721-05-19,115
1721-05-20,294
1721-05-21,818
1721-05-23,214
1721-05-24,502
1721-05-25,1406
1721-05-26,222
1721-05-27,187
1721-05-28,632
1721-05-29,888
1721-05-30,70
1721-05-31,780
1721-06-02,794
1721-06-04,954
1721-06-05,78
1721-06-06,482
1721-06-07,45
1721-06-08,752
1721-06-09,47
1721-06-11,216
1721-06-13,622
1721-06-14,63
1721-06-15,774
1721-06-17,78
1721-06-18,952
1721-06-19,375
1721-06-20,620
1721-06-21,186
1721-06-22,708
1721-06-23,83
1721-06-24,1038
1721-06-25,223
1721-06-26,262
1721-06-27,306
1721-06-28,93
1721-06-29,1072
1721-06-30,216
1721-07-01,186
1721-07-02,1002
1721-07-03,57
1721-07-04,282
1721-07-05,49
1721-07-06,712
1721-07-07,64
1721-07-08,564
1721-07-09,69
1721-07-10,290
1721-07-12,300
1721-07-13,165
1721-07-14,248
1721-07-15,45
1721-07-16,742
1721-07-17,76
1721-07-18,602
1721-07-19,102
1721-07-20,846
1721-07-21,79
1721-07-22,434
1721-07-23,183
1721-07-24,556
1721-07-25,256
1721-07-26,458
1721-07-27,276
1721-07-28,216
1721-07-29,20
1721-07-30,674
1721-07-31,75
1721-08-02,1158
1721-08-03,144
1721-08-04,608
1721-08-05,65
1721-08-06,804
1721-08-07,46
1721-08-08,0
1721-08-09,278
1721-08-10,456
1721-08-11,264
1721-08-12,65
1721-08-13,644
1721-08-16,348
1721-08-17,260
1721-08-18,228
1721-08-19,60
1721-08-20,164
1721-08-21,110
1721-08-22,74
1721-08-23,92
1721-08-24,98
1721-08-26,52
1721-08-27,263
1721-08-28,348
1721-08-30,182
1721-08-31,155
1721-09-01,426
1721-09-02,45
1721-09-03,758
1721-09-04,46
1721-09-05,228
1721-09-06,73
1721-09-07,496
1721-09-09,228
1721-09-10,672
1721-09-11,436
1721-09-12,152
1721-09-13,292
1721-09-14,428
1721-09-15,472
1721-09-16,60
1721-09-17,912
1721-09-18,216
1721-09-19,350
1721-09-20,180
1721-09-21,499
1721-09-22,218
1721-09-23,518
1721-09-24,624
1721-09-25,654
1721-09-26,128
1721-09-27,322
1721-09-28,426
1721-09-29,662
1721-09-30,90
1721-10-01,602
1721-10-03,288
1721-10-04,196
1721-10-05,1128
1721-10-06,300
1721-10-07,236
1721-10-08,888
1721-10-09,1396
1721-10-10,260
1721-10-11,414
1721-10-12,884
1721-10-13,650
1721-10-14,236
1721-10-15,1046
1721-10-16,332
1721-10-17,654
1721-10-18,254
1721-10-19,1124
1721-10-20,240
1721-10-21,2292
1721-10-22,1030
1721-10-23,462
1721-10-24,1422
1721-10-25,2566
1721-10-27,518
1721-10-28,1940
1721-10-29,910
1721-10-30,868
1721-10-31,310
1721-11-02,1536
1721-11-03,726
1721-11-04,1230
1721-11-05,824
1721-11-06,1316
1721-11-07,322
1721-11-08,998
1721-11-09,1138
1721-11-10,664
1721-11-11,1548
1721-11-12,382
1721-11-13,352
1721-11-14,446
1721-11-15,310
1721-11-16,1134
1721-11-17,374
1721-11-18,451
1721-11-19,880
1721-11-20,390
1721-11-21,470
1721-11-22,270
1721-11-23,713
1721-11-24,552
1721-11-25,320
1721-11-26,1088
1721-11-27,262
1721-11-28,398
1721-11-29,342
1721-11-30,732
1721-12-01,368
1721-12-02,314
1721-12-03,878
1721-12-04,635
1721-12-05,250
1721-12-06,418
1721-12-07,586
1721-12-09,335
1721-12-10,828
1721-12-11,506
1721-12-12,456
1721-12-13,700
1721-12-14,902
1721-12-15,562
1721-12-16,184
1721-12-17,1156
1721-12-18,268
1721-12-19,408
1721-12-20,574
1721-12-21,648
1721-12-22,400
1721-12-23,320
1721-12-26,1682
1721-12-27,988
1721-12-28,1342
1721-12-29,454
1721-12-30,238
1721-12-31,710
1722-01-01,425
1722-01-02,384
1722-01-03,1192
1722-01-04,1040
1722-01-05,268
1722-01-06,270
1722-01-07,638
1722-01-08,1534
1722-01-10,1124
1722-01-11,638
1722-01-12,1408
1722-01-13,266
1722-01-14,1928
1722-01-15,384
1722-01-16,1436
1722-01-17,240
1722-01-18,1846
1722-01-19,196
1722-01-20,1130
1722-01-21,714
1722-01-22,1008
1722-01-23,541
1722-01-25,838
1722-01-26,1228
1722-01-27,432
1722-01-28,1548
1722-01-29,372
1722-01-30,1182
1722-01-31,285
1722-02-01,1916
1722-02-03,153
1722-02-04,620
1722-02-05,278
1722-02-06,194
1722-02-07,994
1722-02-08,624
1722-02-09,1064
1722-02-10,206
1722-02-11,1600
1722-02-12,430
1722-02-13,1106
1722-02-14,846
1722-02-15,1142
1722-02-16,489
1722-02-17,1376
1722-02-18,340
1722-02-19,628
1722-02-20,182
1722-02-21,750
1722-02-22,767
1722-02-23,534
1722-02-24,560
1722-02-25,734
1722-02-26,638
1722-02-27,268
1722-02-28,1278
1722-03-01,420
1722-03-03,261
1722-03-04,750
1722-03-06,222
1722-03-07,1062
1722-03-08,670
1722-03-10,0
1722-03-11,950
1722-03-12,316
1722-03-13,508
1722-03-14,278
1722-03-15,1256
1722-03-16,212
1722-03-17,284
1722-03-18,1180
1722-03-19,382
1722-03-20,242
1722-03-21,1604
1723-02-01,1258
1723-04-06,3520
1723-04-07,194
1723-04-08,2790
1723-04-09,404
1723-04-10,682
1723-04-11,618
1723-04-12,838
1723-04-13,462
1723-04-14,390
1723-04-15,746
1723-04-16,890
1723-04-17,256
1723-04-18,1498
1723-04-19,508
1723-04-20,568
1723-04-21,818
1723-04-22,374
1723-04-23,1148
1723-04-24,570
1723-04-25,1016
1723-04-26,508
1723-04-27,176
1723-04-28,310
1723-04-29,960
1723-04-30,53
1723-05-01,386
1723-05-02,1072
1723-05-03,219
1723-05-04,718
1723-05-05,194
1723-05-07,812
1723-05-08,442
1723-05-09,487
1723-05-10,286
1723-05-11,144
1723-05-12,200
1723-05-13,185
1723-05-14,131
1723-05-15,3372
1723-05-17,2822
1723-05-18,270
1723-05-19,100
1723-05-20,2770
1723-05-21,208
1723-05-22,3224
1723-05-23,518
1723-05-24,118
1723-05-25,1778
1723-05-26,302
1723-05-28,1706
1723-05-29,1154
1723-05-30,666
1723-05-31,2364
1723-06-02,187
1723-06-03,2530
1723-06-04,116
1723-06-05,548
1723-06-06,2616
1723-06-07,232
1723-06-08,204
1723-06-10,306
1723-06-11,65
1723-06-12,2202
1723-06-13,370
1723-06-14,131
1723-06-15,2398
1723-06-16,228
1723-06-17,81
1723-06-18,2492
1723-06-19,238
1723-06-20,312
1723-06-21,2544
1723-06-22,62
1723-06-23,84
1723-06-24,2100
1723-06-25,191
1723-06-26,265
1723-06-27,756
1723-06-28,143
1723-06-29,934
1723-06-30,155
1723-07-01,173
1723-07-03,203
1723-07-04,974
1723-07-05,114
1723-07-06,219
1723-07-07,126
1723-07-08,2334
1723-07-09,83
1723-07-10,196
1723-07-11,2270
1723-07-12,176
1723-07-13,130
1723-07-14,2260
1723-07-15,93
1723-07-16,110
1723-07-17,2118
1723-07-18,474
1723-07-19,127
1723-07-20,1842
1723-07-21,193
1723-07-22,1008
1723-07-23,117
1723-07-24,1594
1723-07-25,842
1723-07-26,980
1723-07-27,158
1723-07-29,1268
1723-07-30,48
1723-07-31,99
1723-08-01,1854
1723-08-02,91
1723-08-03,119
1723-08-04,82
1723-08-05,1376
1723-08-06,65
1723-08-07,109
1723-08-08,1688
1723-08-09,78
1723-08-10,596
1723-08-11,1230
1723-08-12,62
1723-08-14,944
1723-08-16,648
1723-08-17,952
1723-08-18,114
1723-08-19,56
1723-08-20,65
1723-08-21,1276
1723-08-22,546
1723-08-23,66
1723-08-24,325
1723-08-25,548
1723-08-26,64
1723-08-28,381
1723-08-29,978
1723-08-30,297
1723-08-31,756
1723-09-01,768
1723-09-02,73
1723-09-03,604
1723-09-04,275
1723-09-05,824
1723-09-06,222
1723-09-07,223
1723-09-09,219
1723-09-10,117
1723-09-11,251
1723-09-12,1242
1723-09-13,133
1723-09-14,1058
1723-09-15,131
1723-09-16,704
1723-09-17,130
1723-09-18,181
1723-09-19,1420
1723-09-20,164
1723-09-21,1550
1723-09-22,1404
1723-09-23,722
1723-09-24,112
1723-09-25,644
1723-09-26,1500
1723-09-27,1492
1723-09-28,239
1723-09-29,2006
1723-09-30,124
1723-10-01,1144
1723-10-02,362
1723-10-03,1574
1723-10-04,184
1723-10-05,190
1723-10-06,977
1723-10-08,98
1723-10-09,1708
1723-10-10,1208
1723-10-11,1098
1723-10-12,187
1723-10-13,1124
1723-10-14,211
1723-10-15,161
1723-10-16,1116
1723-10-17,1404
1723-10-18,268
1723-10-19,1358
1723-10-20,712
1723-10-21,336
1723-10-23,1340
1723-10-24,1810
1723-10-25,920
1723-10-26,540
1723-10-27,1214
1723-10-28,1524
1723-10-29,510
1723-10-30,652
1723-10-31,1426
1723-11-02,1468
1723-11-03,1326
1723-11-04,328
1723-11-05,194
1723-11-06,654
1723-11-07,1952
1723-11-08,464
1723-11-09,316
1723-11-10,780
1723-11-11,1588
1723-11-13,1322
1723-11-14,1566
1723-11-16,370
1723-11-17,1252
1723-11-18,700
1723-11-19,420
1723-11-20,1250
1723-11-21,1816
1723-11-22,1002
1723-11-23,420
1723-11-24,452
1723-11-25,772
1723-11-26,444
1723-11-27,1630
1723-11-28,2066
1723-11-29,1050
1723-11-30,1059
1723-12-01,906
1723-12-02,556
1723-12-10,796
1723-12-11,1850
1723-12-12,1886
1723-12-13,1606
1723-12-14,620
1723-12-15,864
1723-12-18,1414
1723-12-19,1830
1723-12-20,1898
1723-12-21,1514
1723-12-22,1380
1723-12-23,410
1723-12-26,2356
1723-12-27,1822
1723-12-28,1422
1723-12-30,494
1723-12-31,1088
1724-01-01,1490
1724-01-02,1812
1724-01-03,1770
1724-01-04,600
1724-01-06,1654
1724-01-07,1668
1724-01-08,1316
1724-01-09,2084
1724-01-10,840
1724-01-11,834
1724-01-12,984
1724-01-13,1062
1724-01-14,740
1724-01-15,1344
1724-01-16,1040
1724-01-17,1312
1724-01-18,582
1724-01-20,764
1724-01-21,684
1724-01-22,1220
1724-01-23,2208
1724-01-24,744
1724-01-25,1054
1724-01-26,2420
1724-01-27,774
1724-01-28,1924
1724-01-29,1008
1724-01-30,2252
1724-01-31,748
1724-02-03,894
1724-02-06,3190
1724-02-07,718
1724-02-08,392
1724-02-09,908
1724-02-10,2088
1724-02-12,1698
1724-02-13,1156
1724-02-14,934
1724-02-15,286
1724-02-16,1342
1724-02-17,298
1724-02-18,1026
1724-02-19,2110
1724-02-20,2146
1724-02-21,1422
1724-02-22,1016
1724-02-23,1262
1724-02-24,1100
1724-02-25,2266
1724-02-26,998
1724-02-27,2088
1724-02-28,1104
1724-02-29,1660
1724-03-01,700
1724-03-02,632
1724-03-03,390
1724-03-04,874
1724-03-05,1774
1724-03-06,1968
1724-03-07,180
1724-03-08,1494
1724-03-09,482
1724-03-10,956
1724-03-11,616
1724-03-12,2170
1724-03-13,434
1724-03-14,1360
1724-03-15,380
1724-03-16,448
1724-03-17,376
1724-03-18,948
1724-03-19,2002
1724-03-20,454
1724-03-21,2218
1724-03-22,796
1724-03-23,1762
1724-03-24,546
1724-03-26,1804
1724-03-27,1918
1724-03-29,1444
1724-03-30,692
1724-03-31,834
1724-04-01,2274
1724-04-24,2350
1724-04-25,119
1724-04-26,1614
1724-04-27,184
1724-04-28,1034
1724-04-29,179
1724-04-30,1914
1724-05-01,335
1724-05-02,150
1724-05-03,950
1724-05-04,129
1724-05-05,624
1724-05-06,98
1724-05-07,1932
1724-05-08,470
1724-05-10,1448
1724-05-11,55
1724-05-12,63
1724-05-13,1154
1724-05-14,288
1724-05-15,138
1724-05-16,1382
1724-05-17,1080
1724-05-18,121
1724-05-19,119
1724-05-20,1840
1724-05-21,740
1724-05-22,102
1724-05-23,97
1724-05-24,634
1724-05-26,71
1724-05-27,1076
1724-05-28,662
1724-05-29,974
1724-05-30,73
1724-05-31,181
1724-06-01,812
1724-06-02,110
1724-06-03,1358
1724-06-05,1694
1724-06-06,277
1724-06-07,147
1724-06-08,2094
1724-06-09,48
1724-06-10,562
1724-06-11,358
1724-06-12,118
1724-06-13,352
1724-06-14,956
1724-06-16,178
1724-06-17,1376
1724-06-18,156
1724-06-20,79
1724-06-21,101
1724-06-22,266
1724-06-23,200
1724-06-24,1802
1724-06-25,842
1724-06-26,135
1724-06-27,103
1724-06-28,854
1724-06-29,324
1724-06-30,76
1724-07-01,105
1724-07-02,178
1724-07-03,952
1724-07-04,175
1724-07-05,1652
1724-07-06,66
1724-07-07,130
1724-07-08,1482
1724-07-09,1078
1724-07-10,754
1724-07-11,246
1724-07-12,222
1724-07-13,110
1724-07-14,209
1724-07-15,1712
1724-07-16,972
1724-07-17,1068
1724-07-18,404
1724-07-19,860
1724-07-20,128
1724-07-21,138
1724-07-22,1758
1724-07-23,700
1724-07-24,982
1724-07-25,788
1724-07-26,147
1724-07-28,123
1724-07-29,1084
1724-07-30,666
1724-07-31,173
1724-08-01,1172
1724-08-02,168
1724-08-03,598
1724-08-04,64
1724-08-05,1098
1724-08-06,998
1724-08-07,122
1724-08-08,500
1724-08-09,856
1724-08-10,183
1724-08-11,59
1724-08-12,738
1724-08-13,640
1724-08-14,108
1724-08-16,1686
1724-08-17,47
1724-08-18,602
1724-08-19,210
1724-08-20,842
1724-08-21,169
1724-08-22,85
1724-08-23,281
1724-08-24,736
1724-08-25,272
1724-08-26,466
1724-08-27,466
1724-08-28,382
1724-08-29,461
1724-08-30,398
1724-08-31,140
1724-09-02,709
1724-09-03,515
1724-09-04,414
1724-09-05,379
1724-09-06,814
1724-09-07,275
1724-09-09,570
1724-09-10,613
1724-09-11,404
1724-09-12,287
1724-09-13,500
1724-09-22,1302
1724-09-23,1034
1724-09-24,1596
1724-09-25,930
1724-09-26,1084
1724-09-27,844
1724-09-28,380
1724-09-29,1820
1724-09-30,880
1724-10-01,1630
1724-10-02,448
1724-10-03,972
1724-10-04,1064
1724-10-05,884
1724-10-07,990
1724-10-08,1834
1724-10-09,1704
1724-10-10,654
1724-10-11,826
1724-10-14,964
1724-10-15,1442
1724-10-16,902
1724-10-17,966
1724-10-18,969
1724-10-20,666
1724-10-21,862
1724-10-22,1166
1724-10-23,592
1724-10-24,654
1724-10-26,592
1724-10-27,976
1724-10-28,1071
1724-10-29,819
1724-10-30,591
1724-10-31,804
1724-11-02,595
1724-11-03,1164
1724-11-04,418
1724-11-05,808
1724-11-06,658
1724-11-07,391
1724-11-08,349
1724-11-09,588
1724-11-11,945
1724-11-12,1752
1724-11-13,360
1724-11-14,550
1724-11-15,407
1724-11-16,567
1724-11-19,1602
1724-11-20,810
1724-11-21,1134
1724-11-22,862
1724-11-23,758
1724-11-26,1934
1724-11-27,844
1724-11-28,660
1724-11-29,880
1724-11-30,828
1724-12-02,1304
1724-12-03,381
1724-12-04,792
1724-12-05,670
1724-12-06,906
1724-12-07,1804
1724-12-09,1064
1724-12-11,524
1724-12-12,1100
1724-12-13,1774
1724-12-26,2414
1724-12-27,1216
1724-12-28,2128
1724-12-29,310
1724-12-30,860
1724-12-31,1660
1725-01-01,1416
1725-01-02,628
1725-01-03,2218
1725-01-04,342
1725-01-05,2286
1725-01-06,532
1725-01-07,1652
1725-01-08,2080
1725-01-09,364
1725-01-10,2076
1725-01-11,1100
1725-01-12,312
1725-01-13,1866
1725-01-14,876
1725-01-15,2110
1725-01-16,560
1725-01-17,1736
1725-01-18,470
1725-01-19,1176
1725-01-20,916
1725-01-21,1706
1725-01-22,1900
1725-01-23,188
1725-01-24,1690
1725-01-25,400
1725-01-26,524
1725-01-27,1552
1725-01-28,1834
1725-01-30,450
1725-01-31,2032
1725-02-01,354
1725-02-03,1720
1725-02-04,1216
1725-02-05,908
1725-02-06,246
1725-02-07,1916
1725-02-08,438
1725-02-09,1456
1725-02-10,354
1725-02-11,2040
1725-02-12,1096
1725-02-13,1146
1725-02-14,398
1725-02-15,2150
1725-02-16,124
1725-02-17,1318
1725-02-18,808
1725-02-19,808
1725-02-20,372
1725-02-21,582
1725-02-22,238
1725-02-23,290
1725-02-24,1844
1725-02-25,1006
1725-02-26,516
1725-02-27,176
1725-02-28,1088
1725-03-02,398
1725-03-03,1562
1725-03-04,764
1725-03-05,1862
1725-03-06,39
1725-03-07,306
1725-03-08,1650
1725-03-09,162
1725-03-10,972
1725-03-11,578
1725-03-12,318
1725-03-13,432
1725-03-14,384
1725-03-15,1306
1725-03-16,220
1725-03-17,1564
1725-04-11,168
1725-04-12,1814
1725-04-13,92
1725-04-14,2034
1725-04-15,318
1725-04-16,1912
1725-04-17,122
1725-04-18,1946
1725-04-20,1796
1725-04-21,1274
1725-04-22,2172
1725-04-23,494
1725-04-24,144
1725-04-25,933
1725-04-26,390
1725-04-27,25
1725-04-28,2010
1725-04-29,612
1725-04-30,1384
1725-05-01,656
1725-05-02,1428
1725-05-03,60
1725-05-04,112
1725-05-05,1474
1725-05-06,760
1725-05-07,117
1725-05-08,51
1725-05-09,1426
1725-05-11,290
1725-05-12,960
1725-05-13,464
1725-05-14,67
1725-05-15,556
1725-05-16,1542
1725-05-17,135
1725-05-18,570
1725-05-19,1630
1725-05-22,336
1725-05-23,51
1725-05-25,66
1725-05-26,1210
1725-05-27,215
1725-05-28,792
1725-05-29,76
1725-05-30,604
1725-06-01,370
1725-06-02,212
1725-06-03,518
1725-06-04,123
1725-06-05,128
1725-06-06,414
1725-06-07,112
1725-06-08,64
1725-06-09,1278
1725-06-10,182
1725-06-11,864
1725-06-12,288
1725-06-13,626
1725-06-14,101
1725-06-15,50
1725-06-16,1486
1725-06-17,820
1725-06-18,1162
1725-06-19,88
1725-06-20,1250
1725-06-21,104
1725-06-22,816
1725-06-23,78
1725-06-24,1126
1725-06-25,134
1725-06-26,968
1725-06-27,87
1725-06-28,904
1725-06-29,526
1725-07-01,568
1725-07-06,674
1725-07-07,86
1725-07-08,1110
1725-07-09,204
1725-07-11,46
1725-07-12,342
1725-07-13,33
1725-07-14,81
1725-07-15,316
1725-07-16,524
1725-07-17,28
1725-07-18,650
1725-07-19,60
1725-07-20,90
1725-07-21,1052
1725-07-22,284
1725-07-23,674
1725-07-24,56
1725-07-25,1032
1725-07-26,61
1725-07-27,112
1725-07-28,1002
1725-07-29,392
1725-07-30,61
1725-07-31,52
1725-08-01,71
1725-08-02,622
1725-08-03,45
1725-08-04,1090
1725-08-05,198
1725-08-06,814
1725-08-07,64
1725-08-08,714
1725-08-09,388
1725-08-10,390
1725-08-11,798
1725-08-12,272
1725-08-13,71
1725-08-14,112
1725-08-16,219
1725-08-17,47
1725-08-18,2408
1725-08-19,644
1725-08-20,1664
1725-08-21,49
1725-08-22,1190
1725-08-23,52
1725-08-24,1820
1725-08-25,1210
1725-08-26,1108
1725-08-27,37
1725-08-28,29
1725-08-29,33
1725-09-01,526
1725-09-02,368
1725-09-03,590
1725-09-04,610
1725-09-06,656
1725-09-09,676
1725-09-10,652
1725-09-11,334
1725-09-12,352
1725-09-13,376
1725-09-15,900
1725-09-16,1146
1725-09-17,330
1725-09-18,281
1725-09-19,252
1725-09-21,289
1725-09-22,356
1725-09-23,668
1725-09-24,452
1725-09-25,234
1725-09-28,388
1725-09-29,2442
1725-09-30,849
1725-10-01,798
1725-10-02,684
1725-10-03,669
1725-10-04,987
1725-10-05,543
1725-10-06,465
1725-10-07,1407
1725-10-08,410
1725-10-09,1002
1725-10-10,612
1725-10-11,360
1725-10-13,474
1725-10-14,472
1725-10-15,460
1725-10-17,924
1725-10-18,280
1725-10-19,244
1725-10-20,327
1725-10-21,640
1725-10-22,251
1725-10-23,620
1725-10-24,317
1725-10-25,406
1725-10-27,302
1725-10-28,623
1725-10-29,536
1725-10-30,576
1725-10-31,578
1725-11-02,1692
1725-11-03,1430
1725-11-04,2154
1725-11-05,664
1725-11-07,854
1725-11-08,312
1725-11-10,1012
1725-11-11,802
1725-11-12,591
1725-11-13,596
1725-11-17,799
1725-11-18,938
1725-11-19,520
1725-11-20,442
1725-11-21,699
1725-11-22,360
1725-11-24,891
1725-11-25,1184
1725-11-26,690
1725-11-27,238
1725-11-28,536
1725-11-29,300
1725-11-30,764
1725-12-01,663
1725-12-02,986
1725-12-03,401
1725-12-05,448
1725-12-06,800
1725-12-07,756
1725-12-09,2306
1725-12-10,412
1725-12-11,127
1725-12-12,415
1725-12-13,888
1725-12-14,324
1725-12-16,782
1725-12-17,212
1725-12-18,252
1725-12-19,322
1725-12-20,610
1725-12-21,1722
1725-12-22,376
1725-12-26,883
1725-12-27,2242
1725-12-28,968
1725-12-29,388
1725-12-30,1096
1725-12-31,1252
1726-01-01,519
1726-01-02,938
1726-01-03,734
1726-01-04,546
1726-01-05,340
1726-01-06,1184
1726-01-07,1276
1726-01-08,1004
1726-01-09,1430
1726-01-10,658
1726-01-11,796
1726-01-12,1336
1726-01-13,1596
1726-01-14,542
1726-01-15,514
1726-01-16,292
1726-01-17,656
1726-01-18,222
1726-01-19,548
1726-01-20,570
1726-01-21,914
1726-01-22,216
1726-01-23,522
1726-01-24,162
1726-01-25,238
1726-01-26,948
1726-01-27,1028
1726-01-28,802
1726-01-29,575
1726-01-30,820
1726-01-31,534
1726-02-01,296
1726-02-03,520
1726-02-04,278
1726-02-05,514
1726-02-06,630
1726-02-08,290
1726-02-09,826
1726-02-10,616
1726-02-11,940
1726-02-12,368
1726-02-13,1402
1726-02-14,168
1726-02-15,746
1726-02-16,466
1726-02-17,1342
1726-02-18,296
1726-02-19,354
1726-02-20,357
1726-02-21,872
1726-02-22,178
1726-02-23,1608
1726-02-24,540
1726-02-25,1284
1726-02-26,204
1726-02-27,980
1726-02-28,654
1726-03-01,240
1726-03-02,1776
1726-03-03,630
1726-03-04,1556
1726-03-05,520
1726-03-07,210
1726-03-09,1300
1726-03-10,432
1726-03-11,502
1726-03-12,33
1726-03-14,236
1726-03-15,260
1726-03-16,664
1726-03-17,322
1726-03-18,2302
1726-03-19,56
1726-03-20,2565
1726-03-21,1810
1726-03-22,160
1726-03-23,1440
1726-03-24,1514
1726-03-26,208
1726-03-27,1162
1726-03-28,196
1726-03-29,114
1726-03-31,1898
1726-04-01,148
1726-04-03,1166
1726-04-04,148
1726-04-05,248
1726-04-06,1472
1726-04-29,1466
1726-05-01,1658
1726-05-02,46
1726-05-03,1390
1726-05-05,704
1726-05-06,34
1726-05-07,1460
1726-05-08,178
1726-05-09,1474
1726-05-10,151
1726-05-11,65
1726-05-12,394
1726-05-13,1282
1726-05-15,1002
1726-05-16,34
1726-05-17,630
1726-05-18,273
1726-05-19,1358
1726-05-20,214
1726-05-21,1268
1726-05-22,250
1726-05-23,748
1726-05-24,142
1726-05-25,596
1726-05-26,260
1726-05-27,392
1726-05-28,35
1726-05-29,398
1726-05-31,24
1726-06-01,614
1726-06-02,78
1726-06-03,588
1726-06-04,18
1726-06-05,692
1726-06-06,39
1726-06-07,39
1726-06-08,172
1726-06-10,356
1726-06-11,48
1726-06-12,30
1726-06-13,22
1726-06-14,21
1726-06-15,576
1726-06-17,616
